Iteration,RMSE,Complexity,Equation
8,2389258.4738631984,9,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, div(mul(Si, Na), sub(Na, sub(div(Isoeugenol, Na), -0.536)))), Na))"
9,3233431311.345936,0,"sub(div(add(Na, sub(Si, div(Isoeugenol, Na))), mul(sub(Na, div(sub(div(add(Na, add(Na, 0.897)), sub(Na, Si)), mul(mul(0.095, -0.754), add(Isoeugenol, Na))), add(Na, Na))), 0.061)), mul(mul(Na, div(Na, Isoeugenol)), Na))"
9,3232491236.0952144,1,"sub(div(add(Na, Na), mul(sub(Na, div(sub(div(add(Na, add(Na, 0.897)), sub(Na, Si)), mul(mul(0.095, -0.754), add(Na, Na))), div(Isoeugenol, Na))), 0.061)), mul(sub(Na, sub(mul(Na, div(Na, Isoeugenol)), sub(Isoeugenol, Isoeugenol))), Na))"
9,3231551369.1335497,2,"sub(div(add(Na, Na), mul(sub(Na, mul(sub(Na, div(sub(-0.754, mul(mul(0.095, -0.754), add(Isoeugenol, Na))), div(Isoeugenol, Na))), 0.061)), 0.061)), mul(sub(Na, sub(mul(Na, div(Na, Isoeugenol)), Na)), Na))"
9,1837942758.4804242,3,"sub(div(add(Na, Na), mul(sub(Na, div(sub(div(add(Na, add(Na, 0.897)), add(Na, div(mul(Si, Na), sub(Na, mul(div(Na, Na), sub(mul(Na, 0.061), div(Isoeugenol, Na))))))), mul(mul(0.095, -0.754), add(Na, Na))), div(Isoeugenol, Na))), 0.061)), mul(mul(Na, Si), Na))"
9,1837942755.0287576,4,"sub(div(add(Na, div(mul(Si, Na), sub(Na, mul(sub(Na, sub(mul(Na, div(Na, Isoeugenol)), mul(mul(0.095, -0.754), Na))), 0.061)))), mul(Na, 0.061)), mul(mul(Si, Na), Na))"
9,1837942746.0905015,5,"sub(div(add(Na, Na), mul(sub(Na, div(sub(add(Na, Na), -0.536), mul(0.095, Na))), 0.061)), mul(mul(Si, Na), Na))"
9,1837942744.9574966,6,"sub(div(add(Na, sub(Si, div(Isoeugenol, Na))), mul(sub(Na, div(sub(div(add(Na, mul(0.095, -0.754)), sub(Na, Si)), mul(mul(0.095, -0.754), add(Isoeugenol, Na))), div(add(Na, Na), sub(mul(Na, 0.061), sub(Isoeugenol, Isoeugenol))))), 0.061)), mul(mul(Si, Na), Na))"
9,1837942744.9988308,7,"sub(div(add(Na, div(mul(Si, Na), sub(Na, mul(0.095, -0.754)))), mul(Na, 0.061)), mul(mul(Si, Na), Na))"
9,11683435.080846021,8,"sub(div(add(Na, div(mul(Si, Na), div(Isoeugenol, Na))), mul(Na, 0.061)), mul(mul(0.095, -0.754), Na))"
