Iteration,RMSE,Complexity,Equation
9,15.685113014606491,16,PySRFunction(X=>Asb_14_29409*(-10.694389) + Cyp_1_a_1_29719*Myc_30907 - 1*5.801256 - 1*1.8187256 + 113.42156)
9,15.222068517247829,18,PySRFunction(X=>Arf_1_31811 + Chil_3_66072*Cxcl_10_29431 + (Cyp_1_a_1_79654 - Tacr_1_72530)/0.21235092 + 2.4055967)
9,14.835566877427702,20,PySRFunction(X=>Chil_3_66072*Cxcl_10_29431 - (-1)*6.3812613*Egr_1_58083 + (Cyp_1_a_1_29719 - Tacr_1_72530)/0.19295704 - 17.659508)
10,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
10,79.51726667998355,2,PySRFunction(X=>Hspa_1_b_32188)
10,22.623603969997376,3,PySRFunction(X=>41.479046 - 1*(-42.110195))
10,22.237972995473623,4,PySRFunction(X=>Myc_30907 + 79.769714)
10,22.119262593574216,6,PySRFunction(X=>-Tacr_1_72530 - 1*(-13.395007) + 73.51803)
10,21.896074930979896,7,PySRFunction(X=>Siglecf_71530 - Tacr_1_72530 + 81.62216)
10,21.78634582080118,9,PySRFunction(X=>-Dusp_11_79084 + Tspan_4_30708 - 1*(-26.000452) + 56.33092)
10,19.170425086284723,10,PySRFunction(X=>Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) - 1*6.833886)
10,18.868509623076168,12,PySRFunction(X=>(Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) + 7.9892187)/1.1720563)
10,18.598769107328838,13,PySRFunction(X=>(Fpr_1_30738 + Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333))/1.1720563)
10,16.164914757752836,14,PySRFunction(X=>-11.770448*Asb_14_29409 + Cyp_1_a_1_29719*Myc_30907 - 1*1.3429323 + 115.350914)
10,15.685113014606491,16,PySRFunction(X=>Asb_14_29409*(-10.694389) + Cyp_1_a_1_29719*Myc_30907 - 1*5.801256 - 1*1.8187256 + 113.42156)
10,15.222068517247829,18,PySRFunction(X=>Arf_1_31811 + Chil_3_66072*Cxcl_10_29431 + (Cyp_1_a_1_79654 - Tacr_1_72530)/0.21235092 + 2.4055967)
