Iteration,RMSE,Complexity,Equation
10,20.573010446195656,9,PySRFunction(X=>Cyp_1_a_1_79654*Myc_30907 + 1.760723 + 50.257027)
10,19.315791192971197,10,PySRFunction(X=>Cyp_1_a_1_79654*Myc_30907 + Cyp_1_a_1_79654 + 50.257027)
10,16.63302342002685,11,PySRFunction(X=>(-Asb_14_29409 + Myc_30907)/0.08799331 + 1.2920591 + 88.87523)
10,16.23512448963358,12,PySRFunction(X=>-Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08799331 + 88.87523)
10,16.02447059958483,14,PySRFunction(X=>Arf_1_31811 + (-Asb_14_29409 + Myc_30907)/0.083382264 - 1.3816159 + 87.20409)
10,15.634771383708417,15,PySRFunction(X=>Arf_1_31811 - Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08546664 + 89.46852)
10,14.664867195781904,16,PySRFunction(X=>-Asb_14_29409/0.08469235 + (Cacng_7_59342 + 10.44498)*(Myc_30907 + 4.2305646) + 19.26782)
10,13.952056702997208,17,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + 6.999784) + 1020.7135/20.88584)
10,13.15781825184247,18,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) + 27.349676/0.47469717)
10,13.034907666090893,19,PySRFunction(X=>-Dydc_1_55826*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) - Tacr_1_72530 + 64.18)
10,12.43936546863987,20,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520/0.7839203 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) - 0.6798583 + 64.18)
11,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
11,83.32793879449513,2,PySRFunction(X=>March_3_58049)
11,22.623603969996683,3,PySRFunction(X=>40.17439 + 43.414852)
11,22.23797297553996,4,PySRFunction(X=>Myc_30907 - 1*(-79.76884))
11,21.677742909184413,6,PySRFunction(X=>Arf_1_31811*2.4238362 + 69.33815)
11,21.142467240375318,7,PySRFunction(X=>Arf_1_31811 + Cyp_1_a_1_79654 - 1*(-71.48725))
11,20.475481140755644,8,PySRFunction(X=>Cyp_1_a_1_79654*0.79941356*5.633832 + 55.564335)
11,19.315791192971197,10,PySRFunction(X=>Cyp_1_a_1_79654*Myc_30907 + Cyp_1_a_1_79654 + 50.257027)
11,16.63302342002685,11,PySRFunction(X=>(-Asb_14_29409 + Myc_30907)/0.08799331 + 1.2920591 + 88.87523)
11,16.23512448963358,12,PySRFunction(X=>-Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08799331 + 88.87523)
11,16.02447059958483,14,PySRFunction(X=>Arf_1_31811 + (-Asb_14_29409 + Myc_30907)/0.083382264 - 1.3816159 + 87.20409)
11,15.61473627947092,15,PySRFunction(X=>Arf_1_31811 - Tacr_1_72530 + (-Asb_14_29409 + Myc_30907)/0.08779875 + 88.96205)
11,14.664867195781904,16,PySRFunction(X=>-Asb_14_29409/0.08469235 + (Cacng_7_59342 + 10.44498)*(Myc_30907 + 4.2305646) + 19.26782)
11,13.941304537821832,17,PySRFunction(X=>Arf_1_31811 - Asb_14_29409/0.087586395 + (Cacng_7_59342 + 10.528945)*(Myc_30907 + 5.0584364))
11,13.15781825184247,18,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) + 27.349676/0.47469717)
11,13.034907666090893,19,PySRFunction(X=>-Dydc_1_55826*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) - Tacr_1_72530 + 64.18)
11,12.43936546863987,20,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520/0.7839203 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) - 0.6798583 + 64.18)
12,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
12,83.32793879449513,2,PySRFunction(X=>March_3_58049)
12,22.623603969996683,3,PySRFunction(X=>40.17439 + 43.414852)
12,22.229817275353618,4,PySRFunction(X=>87.27641 - Mettl_14_68520)
12,21.677742909184413,6,PySRFunction(X=>Arf_1_31811*2.4238362 + 69.33815)
12,21.142467240375318,7,PySRFunction(X=>Arf_1_31811 + Cyp_1_a_1_79654 - 1*(-71.48725))
12,20.475481140755644,8,PySRFunction(X=>Cyp_1_a_1_79654*0.79941356*5.633832 + 55.564335)
12,19.315791192971197,10,PySRFunction(X=>Cyp_1_a_1_79654*Myc_30907 + Cyp_1_a_1_79654 + 50.257027)
12,16.63302342002685,11,PySRFunction(X=>(-Asb_14_29409 + Myc_30907)/0.08799331 + 1.2920591 + 88.87523)
12,16.23512448963358,12,PySRFunction(X=>-Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08799331 + 88.87523)
