Iteration,RMSE,Complexity,Equation
1,4.2313694982248435,3,PySRFunction(X=>-1.2923357/(-0.0694683))
1,3.7007549472358585,7,PySRFunction(X=>1.5337311 - (-1)*0.85048276/(0.13243587*0.13243587))
1,3.0662935830981572,9,PySRFunction(X=>PC_3 + (PC_3 + 13.7781515)/17.400229 + 82.78355)
1,3.024385851811274,13,PySRFunction(X=>PC_3*(PC_3 + (PC_4*(-12.650307) - 12.685973)/14.349219) + 68.49705)
1,2.9581170808195347,15,PySRFunction(X=>-PC_1 + PC_2 + PC_3 - (-2.2566843 - 1.3466016 - 1.3389598 - 1.2400624)/0.07981074)
1,2.9058838656804555,17,PySRFunction(X=>-PC_1 + PC_2 + PC_3 - (-2.2566843 - 1.3466016 - 1.3389598 - 1.2400624 - 0.5576428)/0.07981074)
1,2.8510590040261294,19,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 - (-2.2566843 - 2.2566843 - 1.3466016 - 0.5859495)/0.07981074)
2,3.134287595280694,3,PySRFunction(X=>40.67318 - 1*(-38.928913))
2,3.072771160033867,5,PySRFunction(X=>PC_2 + 39.66006 + 39.660065)
2,3.0169622469215867,7,PySRFunction(X=>PC_2 + PC_3 + 39.66006 + 39.660065)
2,2.9313828364088,9,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 39.66006 + 39.66006)
2,2.90637346552821,11,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + (33.540207 - 1*(-33.336266))*1.2653501)
2,2.871177378912326,13,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + (33.540207 - 1*(-33.336266))*1.2653501)
2,2.8393893894759463,15,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + (33.540207 - 1*(-33.336266))*1.2653501)
2,2.833232795201176,17,PySRFunction(X=>-PC_1 - PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + (33.540207 - 1*(-33.336266))*1.2653501)
2,2.831384210662,19,PySRFunction(X=>-PC_1 - PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + (-0.83044565 - 1*(-33.336266) + 33.540207)*1.2653501)
3,3.068371404635898,3,PySRFunction(X=>PC_3 - 1*(-83.58828))
3,3.0169622469215867,7,PySRFunction(X=>PC_2 + PC_3 + 39.66006 + 39.660065)
3,2.9313828364088,9,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 39.66006 + 39.66006)
3,2.90637346552821,11,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + (33.540207 - 1*(-33.336266))*1.2653501)
3,2.871177378912326,13,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + (33.540207 - 1*(-33.336266))*1.2653501)
3,2.8393893894759463,15,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + (33.540207 - 1*(-33.336266))*1.2653501)
3,2.8307749511899547,17,PySRFunction(X=>-PC_1 + PC_2 + PC_2 - (-PC_3 - 0.6627252) - 1*(-38.68735) + 40.67318 - 1.2478588/PC_2)
3,2.8259148222465296,19,PySRFunction(X=>-PC_1 + PC_2 + PC_2 - (-PC_3 - 0.6627252) + 1.1988143 - 1*(-38.68735) + 40.67318 - 1.2478588/PC_2)
4,3.068371404635898,3,PySRFunction(X=>PC_3 - 1*(-83.58828))
4,3.026829963396538,5,PySRFunction(X=>PC_2 + PC_2 + 83.58905)
4,3.0169622469215867,7,PySRFunction(X=>PC_2 + PC_3 + 39.66006 + 39.660065)
4,2.9313828364088,9,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 39.66006 + 39.66006)
4,2.8697371085365684,11,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 - 2.366661 - 1*(-86.36825))
4,2.837562918681812,13,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 - 2.573403 - 1*(-86.16239))
4,2.8313836568495647,15,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 - (PC_1 - 86.16305) - 2.572441)
4,2.8307749511899547,17,PySRFunction(X=>-PC_1 + PC_2 + PC_2 - (-PC_3 - 0.6627252) - 1*(-38.68735) + 40.67318 - 1.2478588/PC_2)
4,2.8225233981079225,19,PySRFunction(X=>PC_2 + 0.8199191*(-PC_1 - PC_1 + PC_2 - (PC_3 - 3.623176*(PC_3 - 1*(-28.38845)))) - 1*0.7425813)
5,3.0528508244512578,3,PySRFunction(X=>PC_2 + 83.58905)
5,2.973694781628354,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58905)
5,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
5,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
5,2.8375629186302405,11,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.58905)
5,2.837562918681812,13,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 - 2.573403 - 1*(-86.16239))
5,2.8313836568495647,15,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 - (PC_1 - 86.16305) - 2.572441)
5,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
6,3.0528508244512578,3,PySRFunction(X=>PC_2 + 83.58905)
6,2.973694781628354,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58905)
6,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
6,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
6,2.8375629186302405,11,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.58905)
6,2.828852697054386,13,PySRFunction(X=>(PC_3 - (PC_1 - PC_2 - 39.49281) + 2.270732 + 3.1194057)/0.5345781)
6,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
7,3.0528508244512578,3,PySRFunction(X=>PC_2 + 83.58905)
7,2.973694781628354,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58905)
7,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
7,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
7,2.8375629186302405,11,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.58905)
7,2.828852697054386,13,PySRFunction(X=>(PC_3 - (PC_1 - PC_2 - 39.49281) + 2.270732 + 3.1194057)/0.5345781)
7,2.8261925906124583,15,PySRFunction(X=>-PC_1 - 0.69802254*PC_1 + PC_2 + PC_2 - (-1)*2.257931*(PC_3 - 1*(-36.3115)))
7,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
8,3.0528508244512578,3,PySRFunction(X=>PC_2 + 83.58905)
8,2.973694781628354,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58905)
8,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
8,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
8,2.8375629186302405,11,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.58905)
8,2.828852697054386,13,PySRFunction(X=>(PC_3 - (PC_1 - PC_2 - 39.49281) + 2.270732 + 3.1194057)/0.5345781)
8,2.8261925906124583,15,PySRFunction(X=>-PC_1 - 0.69802254*PC_1 + PC_2 + PC_2 - (-1)*2.257931*(PC_3 - 1*(-36.3115)))
8,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
8,2.8194004328835205,19,PySRFunction(X=>PC_3 + PC_3 - (PC_1 + (PC_2 + 1.1869521)*(PC_3/(PC_2 - 1*0.5436213) - 1.9840009)) + 77.55513)
9,3.0528508244512578,3,PySRFunction(X=>PC_2 + 83.58905)
9,2.973694781628354,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58905)
9,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
9,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
9,2.8371144664085355,11,PySRFunction(X=>PC_2 + 2.1207142*PC_3 - (PC_1 - PC_2) - 1*(-83.43905))
9,2.828852697054386,13,PySRFunction(X=>(PC_3 - (PC_1 - PC_2 - 39.49281) + 2.270732 + 3.1194057)/0.5345781)
9,2.8261925906124583,15,PySRFunction(X=>-PC_1 - 0.69802254*PC_1 + PC_2 + PC_2 - (-1)*2.257931*(PC_3 - 1*(-36.3115)))
9,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
9,2.8194004328835205,19,PySRFunction(X=>PC_3 + PC_3 - (PC_1 + (PC_2 + 1.1869521)*(PC_3/(PC_2 - 1*0.5436213) - 1.9840009)) + 77.55513)
10,3.0528508244512578,3,PySRFunction(X=>PC_2 + 83.58905)
10,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
10,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
10,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
10,2.8371144664085355,11,PySRFunction(X=>PC_2 + 2.1207142*PC_3 - (PC_1 - PC_2) - 1*(-83.43905))
10,2.828852697054386,13,PySRFunction(X=>(PC_3 - (PC_1 - PC_2 - 39.49281) + 2.270732 + 3.1194057)/0.5345781)
10,2.8258861916005853,15,PySRFunction(X=>PC_2 + PC_3*2.1207142 + (0.44910094 - (PC_1 - PC_2))*1.3704911 - 1*(-83.43905))
10,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
10,2.8194004328835205,19,PySRFunction(X=>PC_3 + PC_3 - (PC_1 + (PC_2 + 1.1869521)*(PC_3/(PC_2 - 1*0.5436213) - 1.9840009)) + 77.55513)
11,3.0528508244512578,3,PySRFunction(X=>PC_2 + 83.58905)
11,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
11,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
11,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
11,2.8371144664085355,11,PySRFunction(X=>PC_2 + 2.1207142*PC_3 - (PC_1 - PC_2) - 1*(-83.43905))
11,2.828622674699563,13,PySRFunction(X=>(PC_3 - (PC_1 - PC_2 - 39.49281) + 2.1119223 + 3.1194057)/0.5345781)
11,2.8258861916005853,15,PySRFunction(X=>PC_2 + PC_3*2.1207142 + (0.44910094 - (PC_1 - PC_2))*1.3704911 - 1*(-83.43905))
11,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
11,2.8194004328835205,19,PySRFunction(X=>PC_3 + PC_3 - (PC_1 + (PC_2 + 1.1869521)*(PC_3/(PC_2 - 1*0.5436213) - 1.9840009)) + 77.55513)
12,3.050971318880198,3,PySRFunction(X=>82.84658 - PC_1)
12,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
12,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
12,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
12,2.8371144664085355,11,PySRFunction(X=>PC_2 + 2.1207142*PC_3 - (PC_1 - PC_2) - 1*(-83.43905))
12,2.828622674699563,13,PySRFunction(X=>(PC_3 - (PC_1 - PC_2 - 39.49281) + 2.1119223 + 3.1194057)/0.5345781)
12,2.823071522386086,15,PySRFunction(X=>-PC_1 - PC_1/1.3257195 + PC_2 + PC_2 + PC_3*2.2662249 - 1*(-83.178734))
12,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
12,2.8194004328835205,19,PySRFunction(X=>PC_3 + PC_3 - (PC_1 + (PC_2 + 1.1869521)*(PC_3/(PC_2 - 1*0.5436213) - 1.9840009)) + 77.55513)
13,3.050971318880198,3,PySRFunction(X=>82.84658 - PC_1)
13,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
13,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
13,2.8694636065605525,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58905)
13,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
13,2.8285266259098165,13,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 5.2305045 - 1*(-52.144577))/0.54430664 - 2.5949144)
13,2.8207060750926076,15,PySRFunction(X=>-1.5669199*PC_1 + PC_2 + PC_2 + 2.2662249*PC_3 + 0.23970747 - 1*(-83.178734))
13,2.8202145479615783,17,PySRFunction(X=>PC_2 - (-2.1386)*PC_3 - (-(-PC_1/0.6420091 + PC_2) - 3.2280202) + 40.180725 + 40.18074)
13,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
14,3.050971318880198,3,PySRFunction(X=>82.84658 - PC_1)
14,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
14,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
14,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
14,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
14,2.822060952675486,13,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242)
14,2.8207060750926076,15,PySRFunction(X=>-1.5669199*PC_1 + PC_2 + PC_2 + 2.2662249*PC_3 + 0.23970747 - 1*(-83.178734))
14,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
14,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
15,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
15,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
15,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
15,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
15,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
15,2.822060952675486,13,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242)
15,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
15,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
15,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
16,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
16,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
16,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
16,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
16,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
16,2.822060952675486,13,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242)
16,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
16,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
16,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
17,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
17,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
17,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
17,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
17,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
17,2.822060952675486,13,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242)
17,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
17,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
17,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
18,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
18,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
18,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
18,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
18,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
18,2.822060952675486,13,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242)
18,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
18,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
18,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
19,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
19,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
19,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
19,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
19,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
19,2.822060952675486,13,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242)
19,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
19,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
19,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
20,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
20,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
20,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
20,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
20,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
20,2.820726924324153,13,PySRFunction(X=>PC_3 + PC_3 - (PC_1*1.5577011 - PC_2 - PC_2) + 83.58928)
20,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
20,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
20,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
21,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
21,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
21,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
21,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
21,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
21,2.820726924324153,13,PySRFunction(X=>PC_3 + PC_3 - (PC_1*1.5577011 - PC_2 - PC_2) + 83.58928)
21,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
21,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
21,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
22,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
22,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
22,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
22,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
22,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
22,2.820726924324153,13,PySRFunction(X=>PC_3 + PC_3 - (PC_1*1.5577011 - PC_2 - PC_2) + 83.58928)
22,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
22,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
22,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
23,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
23,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
23,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
23,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
23,2.8287158572334734,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-43.32696))/0.5383986 + 3.425712)
23,2.820726924324153,13,PySRFunction(X=>PC_3 + PC_3 - (PC_1*1.5577011 - PC_2 - PC_2) + 83.58928)
23,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
23,2.81910260669286,17,PySRFunction(X=>PC_2 + PC_2 + PC_3 - (PC_1/0.647108 - PC_3) + 82.7242 + PC_4/PC_2)
23,2.817806320900533,19,PySRFunction(X=>-PC_1/0.8128616 + PC_2 + PC_2 + PC_3 + PC_3 - 1*(-41.02294) + 41.432705 - 0.78320146/PC_2)
24,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
24,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
24,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
24,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
24,2.8285346529596733,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-44.53891))/0.5450497 - 1*(-1.8251536))
24,2.820726924324153,13,PySRFunction(X=>PC_3 + PC_3 - (PC_1*1.5577011 - PC_2 - PC_2) + 83.58928)
24,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
24,2.8155350806884702,17,PySRFunction(X=>-1.5580351*PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.00728 - 0.4597536/PC_2)
24,2.814430266690628,19,PySRFunction(X=>-1.5580351*PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.00728 - 1.1220325*PC_4/PC_3)
25,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
25,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
25,2.9047763675119223,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.58916)
25,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
25,2.8285346529596733,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-44.53891))/0.5450497 - 1*(-1.8251536))
25,2.820726924324153,13,PySRFunction(X=>PC_3 + PC_3 - (PC_1*1.5577011 - PC_2 - PC_2) + 83.58928)
25,2.820601493332844,15,PySRFunction(X=>-1.5576658*PC_1 + PC_2*2.0589669 + PC_3 + PC_3 + 27.740833 + 55.848415)
25,2.8155350806884702,17,PySRFunction(X=>-1.5580351*PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.00728 - 0.4597536/PC_2)
25,2.814430266690628,19,PySRFunction(X=>-1.5580351*PC_1 + PC_2 + PC_2 + PC_3 + PC_3 + 83.00728 - 1.1220325*PC_4/PC_3)
26,3.05035358941078,3,PySRFunction(X=>83.58946 - PC_1)
26,2.9736947815759516,5,PySRFunction(X=>-PC_1 + PC_2 + 83.58931)
26,2.9047763699625984,7,PySRFunction(X=>-PC_1 + PC_2 + PC_3 + 83.587975)
26,2.869463606506694,9,PySRFunction(X=>-PC_1 + PC_2 + PC_2 + PC_3 + 83.58916)
26,2.8285346529596733,11,PySRFunction(X=>(-PC_1 + PC_2 + PC_3 - 1*(-44.53891))/0.5450497 - 1*(-1.8251536))
