Iteration,RMSE,Complexity,Equation
22,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
22,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
22,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
22,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
22,2.8905536496861766,13,PySRFunction(X=>-1*4.923429 - 4.2868676 + 103.74148 + (-Isoeugenol - 245.77795)/(0.43804732*Na))
22,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
22,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
22,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
23,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
23,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
23,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
23,2.9262948007125824,9,PySRFunction(X=>0.0153570715*(-Isoeugenol + Na) - 1*(-0.36692) - 1*(-76.37158))
23,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
23,2.8905536496861766,13,PySRFunction(X=>-1*4.923429 - 4.2868676 + 103.74148 + (-Isoeugenol - 245.77795)/(0.43804732*Na))
23,2.8652910727404772,15,PySRFunction(X=>-0.20822003 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
23,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
23,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
24,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
24,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
24,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
24,2.921669886156712,9,PySRFunction(X=>(Isoeugenol + Isoeugenol - Na)/(-91.120285) + 80.70996)
24,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
24,2.8905536496861766,13,PySRFunction(X=>-1*4.923429 - 4.2868676 + 103.74148 + (-Isoeugenol - 245.77795)/(0.43804732*Na))
24,2.8652910727404772,15,PySRFunction(X=>-0.20822003 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
24,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
24,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
